,Unnamed: 0,questions,id,questions_preproc
1132,1132,Quelle information peut être portée à la personne physique ou morale titulaire des pièces administratives nécessaires à la circulation des véhicules?,274,quel information pouvoir être portée personne physique morale titulaire pièce administratif nécessaire circulation véhiculer
1133,1133,Quelle information est portée à la personne physique ou morale titulaire des pièces administratives exigées pour la circulation des véhicules?,274,quel information portée personne physique morale titulaire pièce administratif exiger circulation véhiculer
1134,1134,"Les informations relatives à l état civil du titulaire du certificat d immatriculation, aux caractéristiques du véhicule ainsi qu aux gages constitués et aux oppositions sont,",275,information relatif état civil titulaire certificat immatriculation caractéristique véhicule ainsi gage constitué opposition
1135,1135,"Les informations relatives à l état civil du titulaire du certificat d immatriculation, aux caractéristiques du véhicule ainsi qu aux gages constitués et aux oppositions sont-",275,information relatif état civil titulaire certificat immatriculation caractéristique véhicule ainsi gage constitué opposition
1136,1136,"Les informations relatives à l état civil du titulaire du certificat d immatriculation, aux caractéristiques du véhicule ainsi qu aux gages constitués et aux oppositions sont données",275,information relatif état civil titulaire certificat immatriculation caractéristique véhicule ainsi gage constitué opposition donnée
1137,1137,"Les informations relatives à l état civil du titulaire du certificat d immatriculation, à la caractéristiques du véhicule ainsi qu aux gages constitués et aux oppositions sont",275,information relatif état civil titulaire certificat immatriculation caractéristique véhicule ainsi gage constitué opposition
1138,1138,"Les informations relatives à l état civil du titulaire du certificat d immatriculation, à l immatriculation et aux caractéristiques du véhicule ainsi qu aux gages constitués",275,information relatif état civil titulaire certificat immatriculation immatriculation caractéristique véhicule ainsi gage constitué
1139,1139,Les données à caractère personnel sont-elles communicables à des tiers préalablement agréés par l autorité administrative?,276,donnée caractère personnel il communicable tiers préalablement agréé autorité administratif
1140,1140,Les données à caractère personnel sont également communicables à des tiers préalablement agréés par l autorité administrative?,276,donnée caractère personnel également communicable tiers préalablement agréé autorité administratif
1141,1141,Les données à caractère personnel sont-elles communicables aux tiers préalablement agréés par l autorité administrative?,276,donnée caractère personnel il communicable tiers préalablement agréé autorité administratif
1142,1142,Les données à caractère personnel sont-elles communicables à des tiers préalablement agréés?,276,donnée caractère personnel il communicable tiers préalablement agréé
1143,1143,Les données à caractère personnel sont-elles communicables à des tiers?,276,donnée caractère personnel il communicable tiers
1144,1144,Qu est-ce qui est puni des peines prévues par l article 434-23 du code pénal?,277,puni peine prévoir article code pénal
1145,1145,Comment appelle-t-on le fait de donner le nom d'une personne à une condamnation?,277,comment appeler faire donner nom personne condamnation
1146,1146,Qu est-ce qui est puni par l article 434-23 du code pénal?,277,puni article code pénal
1147,1147,Comment appelle-t-on le fait de donner son nom à quelqu'un?,277,comment appeler faire donner nom quelqu
1148,1148,Comment appelle-t-on le fait de ne pas divulguer les mentions enregistrées en application de l article L. 330-1?,278,comment appeler faire divulguer mention enregistrer application article
1149,1149,Comment appelle-t-on le fait de donner un faux nom ou une fausse qualité à quelqu'un?,278,comment appeler faire donner faux nom fausser qualité quelqu
1150,1150,Comment appelle-t-on le fait de donner un faux nom ou une fausse qualité à un tiers?,278,comment appeler faire donner faux nom fausser qualité tiers
1151,1151,Comment appelle-t-on le fait de ne pas divulguer les mentions enregistrées?,278,comment appeler faire divulguer mention enregistrer
1152,1152,Qu'est-ce que les décrets en Conseil d'Etat fixent les conditions d application des articles L. 330-1 à L.2 330-2 et,279,décret conseil état fixer condition application article
1153,1153,Qu'est-ce que les décrets en Conseil d'Etat fixent les conditions d application des articles L. 330-1 à L.2 330-2?,279,décret conseil état fixer condition application article
1154,1154,Qu'est-ce que les décrets en Conseil d'Etat fixent les conditions d application des articles L. 330-1 à L.2 330-2 à,279,décret conseil état fixer condition application article
1155,1155,Qu'est-ce que les décrets en Conseil d'Etat fixent les conditions d application des articles L. 330-1 à L.2 330-7.,279,décret conseil état fixer condition application article
1156,1156,Qu'est-ce que les décrets en Conseil d'Etat fixent les conditions d application des articles L. 330-1 à L.22-2?,279,décret conseil état fixer condition application article
1157,1157,"Quel terme est remplacé par ""collectivité territoriale"" dans le texte à Mayotte?",280,quel terme remplacer collectivité territorial texte mayotte
1158,1158,"Quel terme est remplacé par ""collectivité territoriale"" dans les textes à Mayotte?",280,quel terme remplacer collectivité territorial texte mayotte
1159,1159,"Quel terme est remplacé par ""collectivité territoriale"" dans le texte?",280,quel terme remplacer collectivité territorial texte
1160,1160,"Quel terme est remplacé par ""collectivité territoriale"" à Mayotte?",280,quel terme remplacer collectivité territorial mayotte
1161,1161,"Qu'est-ce que la ""collectivité territoriale""?",280,collectivité territorial
1162,1162,"Que signifie le terme ""représentant de l Etat"" pour Mayotte?",281,signifier terme représentant état mayotte
1163,1163,"Que signifie le terme ""représentation de l Etat"" pour Mayotte?",281,signifier terme représentation état mayotte
1164,1164,Comment s'appelle le représentant de l'Etat à Mayotte?,281,comment appeler représentant état mayotte
1165,1165,"Les dispositions législatives du présent livre ne sont pas applicables à Mayotte, à l exception de l article L. 318-1 et de l.",282,disposition législatif présent livre applicable mayotte exception article
1166,1166,"Les dispositions législatives du présent livre sont applicables à Mayotte, à l exception de celles de Mayotte?",282,disposition législatif présent livre applicable mayotte exception celui mayotte
1167,1167,Les dispositions législatives du présent livre ne sont pas applicables à Mayotte?,282,disposition législatif présent livre applicable mayotte
1168,1168,Les dispositions législatives du présent livre sont applicables à Mayotte?,282,disposition législatif présent livre applicable mayotte
1169,1169,Quelles sont les dispositions législatives applicables à Mayotte?,282,quel disposition législatif applicable mayotte
1170,1170,Quel article fixe les règles relatives à l application du titre Ier du livre II du code des assurances à Mayotte?,283,quel article fixe règle relatif application titre ier livre ii code assurance mayotte
1171,1171,Quelles sont les dispositions du titre Ier du livre II du code des assurances applicables à Mayotte?,283,quel disposition titre ier livre ii code assurance applicable mayotte
1172,1172,Quelles sont les dispositions du titre Ier du livre II du code des assurances applicable à Mayotte?,283,quel disposition titre ier livre ii code assurance applicable mayotte
1173,1173,Qu'est-ce qui compromettent la sécurité ou le droit à réparation des usagers de la route?,284,compromettre sécurité droit réparation usager route
1174,1174,Qu'est-ce qui compromet la sécurité ou le droit à réparation des usagers de la route?,284,compromettre sécurité droit réparation usager route
